VIN,MODEL_YEAR,FACTORY_CODE,MODEL_NAME,DAYS_TO_FAIL_MINZERO,MILES_TO_FAIL,RO_DATE,CUST_RO_STATE_CD,CLM_SK,VIN_SK
1HGFA16518L036257,2008,ELP,CIVIC,725,28305,12/30/2009,TX,51867485,27606789
1HGFA16518L037456,2008,ELP,CIVIC,1060,43212,11/13/2010,FL,55742757,27624664
1HGFA16518L037893,2008,ELP,CIVIC,690,39462,12/4/2009,CA,51629780,27630689
1HGFA16518L040583,2008,ELP,CIVIC,363,18557,1/28/2009,GA,48596100,27666330
1HGFA16518L044049,2008,ELP,CIVIC,787,40228,2/25/2010,FL,52382942,27727973
1HGFA16518L046075,2008,ELP,CIVIC,855,34047,5/15/2010,FL,53338907,27748812
1HGFA16518L048781,2008,ELP,CIVIC,744,19522,1/30/2010,NY,52161147,27797383
1HGFA16518L048957,2008,ELP,CIVIC,1084,34424,1/10/2011,FL,56361343,27806295
1HGFA16518L050885,2008,ELP,CIVIC,914,35504,10/19/2010,TX,55417405,27837626
1HGFA16518L054404,2008,ELP,CIVIC,1324,46997,11/17/2011,SC,61297591,27880701
1HGFA16518L055343,2008,ELP,CIVIC,809,51662,8/3/2010,FL,54565795,27886837
1HGFA16518L055407,2008,ELP,CIVIC,714,48356,2/12/2010,GA,52292037,27892662
1HGFA16518L059649,2008,ELP,CIVIC,258,18180,11/7/2008,TX,47955778,27934927
1HGFA16518L063863,2008,ELP,CIVIC,1344,45321,11/2/2011,CA,60886732,28004470
1HGFA16518L066634,2008,ELP,CIVIC,980,28924,11/26/2010,TX,55989159,28036655
1HGFA16518L070344,2008,ELP,CIVIC,464,31598,6/22/2009,FL,49959743,28092217
1HGFA16518L070411,2008,ELP,CIVIC,921,27564,11/23/2010,CT,55861687,28099133
1HGFA16518L071025,2008,ELP,CIVIC,1182,36645,6/27/2011,SC,58395803,28099162
1HGFA16518L071042,2008,ELP,CIVIC,937,35616,12/17/2010,NC,56135085,28106237
1HGFA16518L073213,2008,ELP,CIVIC,901,34279,11/24/2010,SC,55939441,28135509
1HGFA16518L074121,2008,ELP,CIVIC,734,38230,5/4/2010,AZ,53117298,28142759
1HGFA16518L075401,2008,ELP,CIVIC,1088,20706,3/26/2011,MN,57488053,28164567
1HGFA16518L075446,2008,ELP,CIVIC,220,17258,11/14/2008,TX,47783534,28161663
1HGFA16518L079996,2008,ELP,CIVIC,824,28297,7/17/2010,MO,54318271,28222308
1HGFA16518L080307,2008,ELP,CIVIC,238,19758,12/27/2008,AZ,48270674,28228893
1HGFA16518L093655,2008,ELP,CIVIC,484,36667,9/17/2009,SC,50815994,28474515
1HGFA16518L097317,2008,ELP,CIVIC,826,65655,9/16/2010,TX,55046114,28544789
1HGFA16518L097429,2008,ELP,CIVIC,0,15,6/9/2008,TX,45636089,28544768
1HGFA16518L098306,2008,ELP,CIVIC,377,33362,9/8/2009,NY,50727817,28561190
1HGFA16518L100703,2008,ELP,CIVIC,937,29416,1/21/2011,UT,56554506,28612868
1HGFA16518L102497,2008,ELP,CIVIC,825,31597,9/30/2010,AZ,55215924,28656545
1HGFA16518L103956,2008,ELP,CIVIC,526,22890,12/8/2009,IA,51706355,28683796
1HGFA16518L105982,2008,ELP,CIVIC,930,42106,2/3/2011,TX,56823731,28733819
1HGFA16518L106601,2008,ELP,CIVIC,554,24845,1/26/2010,AZ,52100772,28741428
1HGFA16518L107411,2008,ELP,CIVIC,1042,27179,7/8/2011,FL,58526884,28758829
1HGFA16518L108946,2008,ELP,CIVIC,1246,60028,12/27/2011,CA,62261820,28795818
1HGFA16518L112379,2008,ELP,CIVIC,796,29488,10/13/2010,OH,55362396,28851226
1HGFA16518L112382,2008,ELP,CIVIC,1129,49321,9/17/2011,WI,59838521,28851227
1HGFA16518L113404,2008,ELP,CIVIC,1244,44819,1/5/2012,NC,62167132,28871283
1HGFA16518L117503,2008,ELP,CIVIC,747,34957,9/16/2010,SC,55063602,28931217
1HGFA16519L002322,2009,ELP,CIVIC,606,33386,10/13/2010,AZ,55358186,29005291
1HGFA16519L005883,2009,ELP,CIVIC,0,100,1/3/2009,OH,48341118,29158683
1HGFA16519L011909,2009,ELP,CIVIC,832,24001,6/8/2011,TN,58137056,29275693
1HGFA16519L014759,2009,ELP,CIVIC,652,19677,1/13/2011,TX,56462417,29335647
1HGFA16519L016656,2009,ELP,CIVIC,538,26034,9/3/2010,NC,54953361,29379370
1HGFA16519L017645,2009,ELP,CIVIC,465,18256,3/9/2010,IL,52483300,29398477
1HGFA16519L022313,2009,ELP,CIVIC,684,32363,11/11/2010,FL,55717232,29492290
1HGFA16519L026927,2009,ELP,CIVIC,613,24904,3/4/2011,TX,57092675,29630126
1HGFA16519L029052,2009,ELP,CIVIC,536,35465,8/30/2010,VA,54856049,29694121
1HGFA16528L005597,2008,ELP,CIVIC,932,27660,8/10/2010,VA,54582780,26746824
1HGFA16528L006278,2008,ELP,CIVIC,523,34336,5/11/2009,TX,49632706,27090924
1HGFA16528L009522,2008,ELP,CIVIC,808,68663,12/22/2009,TX,51784999,27165862
1HGFA16528L017247,2008,ELP,CIVIC,679,21685,9/18/2009,TX,50876002,27266113
1HGFA16528L021024,2008,ELP,CIVIC,842,23908,7/7/2010,UT,54240291,27313121
1HGFA16528L022321,2008,ELP,CIVIC,648,45340,8/27/2009,FL,50614811,27332004
1HGFA16528L030998,2008,ELP,CIVIC,792,76629,1/23/2010,FL,52062421,27453923
1HGFA16528L034615,2008,ELP,CIVIC,1396,30992,9/29/2011,TX,59914005,27494418
1HGFA16528L037868,2008,ELP,CIVIC,1394,74762,10/21/2011,CA,60490775,27630734
1HGFA16528L038843,2008,ELP,CIVIC,346,24308,12/15/2008,AZ,48145677,27645615
1HGFA16528L038972,2008,ELP,CIVIC,1024,35963,10/27/2010,VA,55482985,27654381
1HGFA16528L043721,2008,ELP,CIVIC,721,23465,12/21/2009,TX,51815870,27719171
1HGFA16528L055027,2008,ELP,CIVIC,520,19028,11/25/2009,ND,51573291,27886865
1HGFA16528L056615,2008,ELP,CIVIC,838,34652,8/12/2010,NC,54662665,27899070
1HGFA16528L059188,2008,ELP,CIVIC,673,28820,12/23/2009,AZ,51791845,27935005
1HGFA16528L066819,2008,ELP,CIVIC,1112,36829,4/11/2011,FL,57571979,28036685
1HGFA16528L069946,2008,ELP,CIVIC,238,15729,12/13/2008,AZ,48178627,28092244
1HGFA16528L071907,2008,ELP,CIVIC,999,35231,12/21/2010,NY,56191730,28121385
1HGFA16528L072328,2008,ELP,CIVIC,687,35790,1/26/2010,NE,52106881,28129367
1HGFA16528L072989,2008,ELP,CIVIC,946,20855,10/19/2010,FL,55417179,28129353
1HGFA16528L074466,2008,ELP,CIVIC,911,34127,9/28/2010,TX,55192991,28149153
1HGFA16528L080140,2008,ELP,CIVIC,434,17104,7/21/2009,AZ,50218898,28222326
1HGFA16528L083474,2008,ELP,CIVIC,1310,65021,12/26/2011,FL,61975148,28280372
1HGFA16528L083684,2008,ELP,CIVIC,751,23865,6/11/2010,AZ,53758094,28286003
1HGFA16528L084799,2008,ELP,CIVIC,807,25302,9/16/2010,NC,55018523,28301141
1HGFA16528L086018,2008,ELP,CIVIC,547,16728,10/29/2009,TX,52776917,28327330
1HGFA16528L086925,2008,ELP,CIVIC,597,27295,12/23/2009,NM,51815994,28348651
1HGFA16528L089243,2008,ELP,CIVIC,1259,54148,11/2/2011,FL,60914780,28386215
1HGFA16528L091008,2008,ELP,CIVIC,1011,33733,3/25/2011,NC,57408729,28427124
1HGFA16528L091090,2008,ELP,CIVIC,977,29276,2/8/2011,NJ,56771754,28427141
1HGFA16528L092563,2008,ELP,CIVIC,680,27109,4/1/2010,WA,52886888,28454956
1HGFA16528L094135,2008,ELP,CIVIC,514,35463,10/27/2009,TX,51338601,28489629
1HGFA16528L096726,2008,ELP,CIVIC,201,20179,12/17/2008,AL,48198349,28533404
1HGFA16528L098508,2008,ELP,CIVIC,657,23787,4/10/2010,AZ,52836433,28561235
1HGFA16528L100189,2008,ELP,CIVIC,725,26812,6/5/2010,NC,54002870,28612836
1HGFA16528L103285,2008,ELP,CIVIC,1202,61828,10/6/2011,MI,60162606,28669881
1HGFA16528L104680,2008,ELP,CIVIC,568,33851,1/21/2010,OH,52173377,28699952
1HGFA16528L106302,2008,ELP,CIVIC,1064,33478,6/24/2011,NE,58364768,28733843
1HGFA16528L109233,2008,ELP,CIVIC,394,31324,8/22/2009,AL,50662750,28801845
1HGFA16528L109734,2008,ELP,CIVIC,297,14855,5/18/2009,OH,49681267,28801807
1HGFA16528L113136,2008,ELP,CIVIC,781,32550,9/29/2010,GA,55160633,28863542
1HGFA16528L114514,2008,ELP,CIVIC,637,18486,6/28/2010,FL,54111408,28885080
1HGFA16528L114531,2008,ELP,CIVIC,421,34394,10/26/2009,TX,51366806,28885050
1HGFA16528L117414,2008,ELP,CIVIC,780,35892,11/18/2010,TN,55805310,28925645
1HGFA16529L010705,2009,ELP,CIVIC,757,14099,1/29/2011,AZ,56759419,29250323
1HGFA16529L011272,2009,ELP,CIVIC,807,30154,8/27/2011,AZ,59164612,29259533
1HGFA16529L011479,2009,ELP,CIVIC,869,37355,6/25/2011,CO,58503498,29266687
1HGFA16529L013815,2009,ELP,CIVIC,567,7716,8/5/2010,MS,54566093,29316191
1HGFA16529L016469,2009,ELP,CIVIC,1111,11679,12/15/2011,FL,62111308,29373824
1HGFA16529L024670,2009,ELP,CIVIC,928,24388,8/13/2011,FL,58949616,29539944
1HGFA16529L027715,2009,ELP,CIVIC,783,26683,7/5/2011,AR,58402051,29655568
1HGFA16538L005320,2008,ELP,CIVIC,1148,38501,12/10/2010,MO,56071197,26735531
1HGFA16538L007990,2008,ELP,CIVIC,1120,32396,10/25/2010,AL,56119611,27133505
1HGFA16538L008251,2008,ELP,CIVIC,700,18165,9/25/2009,FL,50990968,27133519
1HGFA16538L011036,2008,ELP,CIVIC,1290,34946,4/25/2011,AZ,57793742,27176958
1HGFA16538L013420,2008,ELP,CIVIC,1012,34583,8/3/2010,TX,54550323,27211321
1HGFA16538L020707,2008,ELP,CIVIC,996,32357,7/19/2010,FL,54344575,27304186
1HGFA16538L025454,2008,ELP,CIVIC,803,30917,1/18/2010,NC,52016592,27371086
1HGFA16538L025776,2008,ELP,CIVIC,445,23436,3/27/2009,MI,49333350,27358535
1HGFA16538L027625,2008,ELP,CIVIC,516,34085,4/18/2009,UT,49431074,27391683
1HGFA16538L030895,2008,ELP,CIVIC,434,5772,2/13/2009,NC,48766445,27443484
1HGFA16538L032212,2008,ELP,CIVIC,1326,47939,9/14/2011,AZ,59700139,27465797
1HGFA16538L034414,2008,ELP,CIVIC,1045,34085,10/13/2010,FL,55316087,27575226
1HGFA16538L037443,2008,ELP,CIVIC,671,22543,10/16/2009,FL,51169370,27624698
1HGFA16538L039693,2008,ELP,CIVIC,508,26506,5/6/2009,GA,49618464,27654430
1HGFA16538L040875,2008,ELP,CIVIC,681,17513,11/2/2009,FL,51356596,27682628
1HGFA16538L043906,2008,ELP,CIVIC,1038,31993,12/1/2010,AZ,55954433,27728023
1HGFA16538L045168,2008,ELP,CIVIC,1193,35147,4/15/2011,PA,57617626,27742982
1HGFA16538L049205,2008,ELP,CIVIC,1159,50299,5/31/2011,LA,58070606,27815915
1HGFA16538L051052,2008,ELP,CIVIC,194,28953,8/27/2008,TN,46696555,27827928
1HGFA16538L052007,2008,ELP,CIVIC,1314,37984,10/3/2011,AL,60003575,27850851
1HGFA16538L052623,2008,ELP,CIVIC,321,12789,12/9/2008,VA,48110442,27856983
1HGFA16538L055814,2008,ELP,CIVIC,1394,40494,1/14/2012,TX,62570015,27886913
1HGFA16538L058924,2008,ELP,CIVIC,955,38223,12/8/2010,HI,56153799,27935012
1HGFA16538L059068,2008,ELP,CIVIC,651,23313,12/3/2009,GA,51622623,27928253
1HGFA16538L059636,2008,ELP,CIVIC,1055,35097,2/8/2011,TN,56755908,27945710
1HGFA16538L061452,2008,ELP,CIVIC,1083,48683,2/12/2011,CA,56991290,27962995
1HGFA16538L070104,2008,ELP,CIVIC,728,35482,3/13/2010,NE,52567662,28099222
1HGFA16538L072001,2008,ELP,CIVIC,876,23799,8/13/2010,FL,54721952,28112701
1HGFA16538L072791,2008,ELP,CIVIC,446,26004,7/20/2009,TX,50270077,28129415
1HGFA16538L075576,2008,ELP,CIVIC,540,22873,10/27/2009,VA,51266089,28177179
1HGFA16538L075707,2008,ELP,CIVIC,508,19431,8/29/2009,NC,50599801,28177203
1HGFA16538L077246,2008,ELP,CIVIC,890,56878,9/4/2010,TX,55062195,28190363
1HGFA16538L083032,2008,ELP,CIVIC,1150,82903,7/22/2011,MO,58674886,28271644
1HGFA16538L083502,2008,ELP,CIVIC,570,28470,12/17/2009,OK,51757222,28280388
1HGFA16538L086142,2008,ELP,CIVIC,712,23585,4/15/2010,SC,52882240,28327386
1HGFA16538L088781,2008,ELP,CIVIC,1003,16192,2/3/2011,TN,56836982,28386212
1HGFA16538L090921,2008,ELP,CIVIC,834,26341,8/26/2010,IN,54825364,28427172
1HGFA16538L091406,2008,ELP,CIVIC,494,30244,9/25/2009,PA,50983615,28433911
1HGFA16538L096671,2008,ELP,CIVIC,353,14214,6/4/2009,NV,49811391,28533426
1HGFA16538L097691,2008,ELP,CIVIC,822,27468,9/14/2010,FL,55006048,28544848
1HGFA16538L098369,2008,ELP,CIVIC,386,19589,7/9/2009,TX,50174291,28567191
1HGFA16538L102288,2008,ELP,CIVIC,672,47092,4/29/2010,AZ,53053876,28648819
1HGFA16538L103893,2008,ELP,CIVIC,412,17025,8/28/2009,FL,50599789,28683808
1HGFA16538L105465,2008,ELP,CIVIC,774,21011,8/24/2010,OH,54781148,28708785
1HGFA16538L107040,2008,ELP,CIVIC,945,30528,3/2/2011,NM,57443430,28758853
1HGFA16538L107135,2008,ELP,CIVIC,1094,24923,8/8/2011,AZ,58818995,28749965
1HGFA16538L107801,2008,ELP,CIVIC,393,25899,8/21/2009,NV,50696808,28764358
1HGFA16538L112125,2008,ELP,CIVIC,650,28763,8/12/2010,FL,54725081,28841507
1HGFA16538L114182,2008,ELP,CIVIC,461,20371,11/20/2009,TX,51532873,28871416
1HGFA16538L115137,2008,ELP,CIVIC,842,14000,12/27/2010,AL,56269988,28898901
1HGFA16538L117115,2008,ELP,CIVIC,1197,37149,12/2/2011,MS,61724872,28916653
1HGFA16539L001995,2009,ELP,CIVIC,1093,14368,9/9/2011,FL,59364179,29001444
1HGFA16539L003195,2009,ELP,CIVIC,969,30175,6/2/2011,CA,58043899,29045408
1HGFA16539L003536,2009,ELP,CIVIC,866,29336,3/26/2011,OR,57453555,29060691
1HGFA16539L005383,2009,ELP,CIVIC,1092,34030,10/27/2011,FL,60702948,29140201
1HGFA16539L009983,2009,ELP,CIVIC,1015,20492,8/12/2011,TX,59464412,29238422
1HGFA16539L010602,2009,ELP,CIVIC,1045,35830,12/17/2011,AZ,62235929,29250339
1HGFA16539L011443,2009,ELP,CIVIC,232,8068,10/6/2009,MD,51054650,29266714
1HGFA16539L015377,2009,ELP,CIVIC,552,34822,9/25/2010,FL,55145525,29345118
1HGFA16539L016626,2009,ELP,CIVIC,584,26066,8/2/2010,FL,54505188,29379459
1HGFA16539L020188,2009,ELP,CIVIC,921,35279,9/21/2011,AZ,59599718,29441522
1HGFA16539L020563,2009,ELP,CIVIC,922,34566,7/2/2011,FL,58413503,29460254
1HGFA16539L021910,2009,ELP,CIVIC,441,18582,4/17/2010,TX,52977377,29478398
1HGFA16539L022393,2009,ELP,CIVIC,1005,24052,9/28/2011,TX,60301312,29492321
1HGFA16539L023026,2009,ELP,CIVIC,1029,29980,11/10/2011,FL,61062329,29514477
1HGFA16539L023446,2009,ELP,CIVIC,952,34504,11/23/2011,OK,61368371,29518496
1HGFA16539L028338,2009,ELP,CIVIC,410,35220,5/13/2010,CA,53417290,29676440
1HGFA16548L018786,2008,ELP,CIVIC,158,13105,5/6/2008,AZ,45275556,27286324
1HGFA16548L019677,2008,ELP,CIVIC,944,56147,1/21/2011,CA,56625700,27286341
1HGFA16548L021364,2008,ELP,CIVIC,1021,95530,9/24/2010,TX,55134593,27319019
1HGFA16548L030971,2008,ELP,CIVIC,1362,36770,11/4/2011,NY,60919389,27443525
1HGFA16548L035412,2008,ELP,CIVIC,988,35344,8/28/2010,IA,54842909,27594051
1HGFA16548L035457,2008,ELP,CIVIC,684,28657,4/10/2010,WA,54224160,27583749
1HGFA16548L044028,2008,ELP,CIVIC,1014,33974,10/16/2010,FL,55577829,27728068
1HGFA16548L046880,2008,ELP,CIVIC,814,42041,6/5/2010,FL,53634769,27774280
1HGFA16548L048824,2008,ELP,CIVIC,259,5784,10/1/2008,TX,47270083,27806352
1HGFA16548L050928,2008,ELP,CIVIC,252,6123,11/25/2008,FL,47966894,27827941
1HGFA16548L053831,2008,ELP,CIVIC,238,10498,10/1/2008,FL,47220753,27871933
1HGFA16548L057491,2008,ELP,CIVIC,514,30007,8/11/2009,NC,50399637,27905975
1HGFA16548L059662,2008,ELP,CIVIC,460,16576,8/10/2009,NJ,50399175,27935117
1HGFA16548L060889,2008,ELP,CIVIC,1033,19390,12/29/2010,VA,56257314,27957021
1HGFA16548L062500,2008,ELP,CIVIC,704,29071,2/1/2010,AR,52163993,27978325
1HGFA16548L064487,2008,ELP,CIVIC,398,10510,3/27/2009,FL,49228128,28011352
1HGFA16548L067311,2008,ELP,CIVIC,296,16929,12/29/2008,CA,48309017,28042529
1HGFA16548L068717,2008,ELP,CIVIC,392,9961,4/18/2009,FL,49416591,28072413
1HGFA16548L069981,2008,ELP,CIVIC,1069,33224,3/29/2011,LA,57403297,28092303
1HGFA16548L070869,2008,ELP,CIVIC,735,22649,5/27/2010,AZ,53544143,28106341
1HGFA16548L071410,2008,ELP,CIVIC,827,29849,7/26/2010,CA,54397477,28112718
1HGFA16548L074677,2008,ELP,CIVIC,562,26549,11/4/2009,TX,51379804,28154062
1HGFA16548L076378,2008,ELP,CIVIC,600,13624,11/21/2009,NV,51544198,28183358
1HGFA16548L077160,2008,ELP,CIVIC,1008,35950,1/7/2011,NC,56546390,28190374
1HGFA16548L078583,2008,ELP,CIVIC,622,29460,12/10/2009,MN,51716585,28202045
1HGFA16548L081371,2008,ELP,CIVIC,1046,30554,3/26/2011,KY,57362366,28241393
1HGFA16548L081578,2008,ELP,CIVIC,665,29627,3/25/2010,TX,52645664,28250339
1HGFA16548L082472,2008,ELP,CIVIC,831,43258,8/12/2010,NV,54649475,28250364
1HGFA16548L084352,2008,ELP,CIVIC,552,21759,10/26/2009,FL,51260068,28295242
1HGFA16548L085470,2008,ELP,CIVIC,588,25360,1/12/2010,MD,51973161,28327374
1HGFA16548L086828,2008,ELP,CIVIC,484,20018,8/31/2009,CO,50768885,28339666
1HGFA16548L088708,2008,ELP,CIVIC,1302,34351,12/15/2011,AZ,62031217,28379984
1HGFA16548L090197,2008,ELP,CIVIC,770,30474,7/5/2010,AZ,54298465,28402092
1HGFA16548L094671,2008,ELP,CIVIC,98,5666,9/2/2008,KS,46746638,28501243
1HGFA16548L096548,2008,ELP,CIVIC,654,29215,3/16/2010,TX,52584793,28533435
1HGFA16548L096680,2008,ELP,CIVIC,907,34839,11/23/2010,AL,55907755,28533460
1HGFA16548L098736,2008,ELP,CIVIC,945,25916,1/24/2011,CO,56587428,28572824
1HGFA16548L100596,2008,ELP,CIVIC,864,25201,10/28/2010,IN,55583285,28612912
1HGFA16548L101019,2008,ELP,CIVIC,616,39556,3/2/2010,AZ,52399770,28629904
1HGFA16548L101117,2008,ELP,CIVIC,793,35120,8/30/2010,LA,54821143,28635749
1HGFA16548L101585,2008,ELP,CIVIC,711,29495,6/10/2010,NC,53728946,28635735
1HGFA16548L104809,2008,ELP,CIVIC,673,16925,5/21/2010,FL,53405272,28708791
1HGFA16548L106365,2008,ELP,CIVIC,1099,58438,7/23/2011,AZ,58775743,28741497
1HGFA16548L111453,2008,ELP,CIVIC,950,28898,3/31/2011,TX,57493478,28835008
1HGFA16548L113865,2008,ELP,CIVIC,402,23441,10/13/2009,FL,51148918,28881207
1HGFA16548L115518,2008,ELP,CIVIC,392,10514,9/25/2009,AZ,50988467,28898929
1HGFA16548L116412,2008,ELP,CIVIC,267,10712,5/16/2009,VA,49815381,28916660
1HGFA16548L116975,2008,ELP,CIVIC,1025,35137,6/21/2011,TX,58364097,28916632
1HGFA16548L117821,2008,ELP,CIVIC,314,22094,7/8/2009,GA,50196154,28931314
1HGFA16549L004498,2009,ELP,CIVIC,657,35772,7/19/2010,GA,54275962,29100640
1HGFA16549L012777,2009,ELP,CIVIC,899,29353,11/22/2011,AZ,61306740,29298183
1HGFA16549L013413,2009,ELP,CIVIC,953,31665,8/30/2011,AZ,59193063,29310206
1HGFA16549L015288,2009,ELP,CIVIC,730,29953,12/30/2010,FL,56286940,29352264
1HGFA16549L022872,2009,ELP,CIVIC,1014,29770,11/1/2011,NJ,60955995,29503965
1HGFA16549L025271,2009,ELP,CIVIC,605,43412,9/9/2010,LA,55006301,29545957
1HGFA16549L026954,2009,ELP,CIVIC,801,35564,10/4/2011,SC,60216058,29630152
1HGFA16558L005514,2008,ELP,CIVIC,1406,58594,8/4/2011,TX,58857056,26741335
1HGFA16558L005805,2008,ELP,CIVIC,734,39827,11/9/2009,TX,51443337,26746887
1HGFA16558L013046,2008,ELP,CIVIC,1366,59223,9/13/2011,IA,59589142,27211372
1HGFA16558L015394,2008,ELP,CIVIC,1101,46972,11/1/2010,AZ,55627360,27231351
1HGFA16558L015461,2008,ELP,CIVIC,451,18382,3/17/2009,CA,49101694,27240896
1HGFA16558L015847,2008,ELP,CIVIC,332,23355,9/16/2008,TX,46975956,27240898
1HGFA16558L020613,2008,ELP,CIVIC,906,21838,6/29/2010,TN,54161079,27304247
1HGFA16558L026704,2008,ELP,CIVIC,927,24930,7/27/2010,OK,54407979,27385387
1HGFA16558L029814,2008,ELP,CIVIC,1011,55758,12/27/2010,MI,56234127,27433387
1HGFA16558L039663,2008,ELP,CIVIC,244,8129,10/11/2008,OR,47336534,27660419
1HGFA16558L039713,2008,ELP,CIVIC,1011,25156,10/21/2010,OR,55436057,27660427
1HGFA16558L046094,2008,ELP,CIVIC,618,22149,9/28/2009,OR,51140724,27748977
1HGFA16558L046371,2008,ELP,CIVIC,973,31807,9/25/2010,FL,55120039,27774295
1HGFA16558L048668,2008,ELP,CIVIC,797,41466,4/8/2010,CA,52822022,27791451
1HGFA16558L050047,2008,ELP,CIVIC,703,26985,1/2/2010,CA,52130873,27816012
1HGFA16558L050937,2008,ELP,CIVIC,1337,63126,1/14/2012,AR,62382342,27827963
1HGFA16558L055412,2008,ELP,CIVIC,679,27976,1/14/2010,OR,52015918,27892875
1HGFA16558L056950,2008,ELP,CIVIC,1066,29890,2/7/2011,FL,56784724,27899182
1HGFA16558L057659,2008,ELP,CIVIC,565,27768,8/24/2009,TX,50572359,27916052
1HGFA16558L059962,2008,ELP,CIVIC,761,32688,6/23/2010,NC,53934539,27951004
1HGFA16558L061436,2008,ELP,CIVIC,1249,31200,7/22/2011,NC,58729534,27963060
1HGFA16558L062554,2008,ELP,CIVIC,955,32730,11/11/2010,TX,55750945,27978342
1HGFA16558L062764,2008,ELP,CIVIC,918,37245,10/2/2010,SC,55587797,27978367
1HGFA16558L066278,2008,ELP,CIVIC,748,27757,6/12/2010,NC,53773438,28031302
1HGFA16558L066636,2008,ELP,CIVIC,310,10664,1/22/2009,NC,48535785,28036768
1HGFA16558L069634,2008,ELP,CIVIC,334,11853,2/26/2009,AZ,48917373,28092318
1HGFA16558L072808,2008,ELP,CIVIC,569,35341,12/16/2009,TX,51744332,28129491
1HGFA16558L074901,2008,ELP,CIVIC,1094,31923,4/29/2011,OH,57788440,28154080
1HGFA16558L074915,2008,ELP,CIVIC,691,38752,2/20/2010,FL,52359424,28154081
1HGFA16558L078785,2008,ELP,CIVIC,1018,35902,2/10/2011,SC,56884364,28202088
1HGFA16558L082867,2008,ELP,CIVIC,619,21234,1/20/2010,FL,52057329,28260753
1HGFA16558L083663,2008,ELP,CIVIC,731,49724,4/28/2010,AZ,53032761,28280431
1HGFA16558L087597,2008,ELP,CIVIC,946,35688,1/25/2011,FL,56581364,28354463
1HGFA16558L090208,2008,ELP,CIVIC,829,19346,8/17/2010,NV,54662450,28416952
1HGFA16558L091942,2008,ELP,CIVIC,194,14685,12/18/2008,TX,48212833,28449290
1HGFA16558L092623,2008,ELP,CIVIC,128,6179,9/18/2008,IL,46991571,28455034
1HGFA16558L092959,2008,ELP,CIVIC,459,14409,9/1/2009,FL,50704764,28465154
1HGFA16558L094159,2008,ELP,CIVIC,776,30135,7/9/2010,TX,54171265,28489655
1HGFA16558L094985,2008,ELP,CIVIC,1072,49485,8/9/2011,FL,58831449,28507083
1HGFA16558L095005,2008,ELP,CIVIC,120,3613,10/13/2008,AZ,47374959,28501277
1HGFA16558L095151,2008,ELP,CIVIC,1152,73637,8/8/2011,NC,59305335,28507102
1HGFA16558L097398,2008,ELP,CIVIC,521,26221,12/10/2009,TX,51961903,28544883
1HGFA16558L098504,2008,ELP,CIVIC,609,35712,2/9/2010,MD,52246065,28561309
1HGFA16558L101532,2008,ELP,CIVIC,464,11943,9/28/2009,AZ,50977714,28643006
1HGFA16558L101563,2008,ELP,CIVIC,1037,35108,4/27/2011,AZ,57794757,28643008
1HGFA16558L110036,2008,ELP,CIVIC,1027,51847,5/25/2011,NV,57969443,28816966
1HGFA16558L114152,2008,ELP,CIVIC,858,29548,12/22/2010,VA,56236801,28871498
1HGFA16558L114555,2008,ELP,CIVIC,667,33748,7/7/2010,VA,54182224,28885225
1HGFA16558L115625,2008,ELP,CIVIC,392,17453,9/26/2009,FL,50925112,28904672
1HGFA16558L117228,2008,ELP,CIVIC,646,30997,6/11/2010,WA,53804445,28925711
1HGFA16559L000461,2009,ELP,CIVIC,1088,10797,9/27/2011,KS,59768538,28970893
1HGFA16559L002498,2009,ELP,CIVIC,669,25455,9/10/2010,VA,55003010,29012864
1HGFA16559L006213,2009,ELP,CIVIC,903,32020,8/22/2011,AZ,59100525,29158768
1HGFA16559L011623,2009,ELP,CIVIC,640,33535,1/29/2011,MD,56645660,29266773
1HGFA16559L012013,2009,ELP,CIVIC,665,21506,9/24/2010,TX,55124223,29275761
1HGFA16559L013033,2009,ELP,CIVIC,796,24361,3/2/2011,HI,57078968,29298200
1HGFA16559L018233,2009,ELP,CIVIC,809,34565,4/11/2011,TX,57526103,29398555
1HGFA16559L025361,2009,ELP,CIVIC,448,11300,7/2/2010,VA,54059156,29581402
1HGFA16559L027532,2009,ELP,CIVIC,649,9964,12/9/2010,FL,56043073,29658971
1HGFA16559L028583,2009,ELP,CIVIC,812,32485,5/21/2011,FL,57960282,29686351
1HGFA16559L028924,2009,ELP,CIVIC,838,16306,6/18/2011,FL,58226888,29699537
1HGFA16559L029412,2009,ELP,CIVIC,508,27674,8/18/2010,TN,54723716,29699548
1HGFA16568L002072,2008,ELP,CIVIC,1127,31702,11/11/2010,LA,55738945,26697904
1HGFA16568L004114,2008,ELP,CIVIC,1279,71167,4/14/2011,TX,57592538,26730091
1HGFA16568L006509,2008,ELP,CIVIC,1383,50913,7/22/2011,NJ,58640717,27096607
1HGFA16568L020605,2008,ELP,CIVIC,972,17512,7/9/2010,TX,54359120,27304287
1HGFA16568L021009,2008,ELP,CIVIC,840,31991,3/1/2010,NJ,52419603,27313192
1HGFA16568L029370,2008,ELP,CIVIC,646,21933,9/16/2009,CA,50897176,27426384
1HGFA16568L035184,2008,ELP,CIVIC,1397,49962,9/26/2011,SC,59688886,27478908
1HGFA16568L036271,2008,ELP,CIVIC,1343,87820,8/26/2011,AZ,59194590,27606920
